"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
"[""2015 <= Year >= 2024""]"																																												
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"MERCURE HOTEL (B9)"	-0.884269	119.850002	69.47189404076907									2.3		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. ABD RAQIE (B10)"	-0.884604	119.847919	69.50783646001683									1.18		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. ABD RAQIE (B11)"	-0.885681	119.84734	69.6267567786672									0.94		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"IAIN PALU (B13)"	-0.885312	119.845609	69.58580861283534									0.9		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. DIPONEGORO (B14)"	-0.88565	119.84493	69.62327107403966									0.79		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"IAIN PALU (B16)"	-0.883889	119.845676	69.4284567978658									3.6		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. CUMICUMI (B17)"	-0.884453	119.854596	69.49739881326231									4.72		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. CUMICUMI (B18)"	-0.884798	119.854536	69.53545183167404									4.59		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PALU CITY (B19)"	-0.884745	119.855407	69.5309844581944									4.18		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PALU CITY (B20)"	-0.885091	119.855334	69.56911707956617									4.12		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"MERCURE HOTEL (B21)"	-0.884421	119.851321	69.4897973729011									3.34		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"MERCURE HOTEL (B22)"	-0.884547	119.851313	69.50372167586997									3.62		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"IAIN PALU (B23)"	-0.88403	119.84523	69.44409133528923									4.68		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. DIPONEGORO (C1)"	-0.883178	119.840257	69.35277531089805									2.85		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. DIPONEGORO (C2)"	-0.883389	119.83994	69.37643967062168									1.94		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. DIPONEGORO (C3)"	-0.883867	119.839844	69.4293964497639									1.85		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. DIPONEGORO (C4)"	-0.882202	119.839242	69.2459943868343									3.82		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. DIPONEGORO (C5)"	-0.881923	119.838692	69.21583837341221									1.4		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. DIPONEGORO (C6)"	-0.882215	119.838706	69.24810562020608									1.8		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. SAMUDRA (C7)"	-0.882584	119.837943	69.28995209446751									0.65		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. SAMUDRA (C8)"	-0.883122	119.837913	69.34947948370372									0.3		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. SAMUDRA (C9)"	-0.88235	119.836932	69.26562840347032									0.38		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. SAMUDRA (C10)"	-0.881502	119.83703	69.17171284067052									1.15		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. DIPONEGORO (C11)"	-0.880164	119.836952	69.02390570230939									4.82		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. MALONDA (C12)"	-0.87522	119.834979	68.4808661604869									1.9		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. MALONDA (C13)"	-0.872704	119.833748	68.20530782243017									2.7		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. MALONDA (C14)"	-0.87238	119.833657	68.1696922472721									1.8		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. MALONDA (C15)"	-0.871044	119.832901	68.02374654838532									0.95		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"TUMBELAKA (C16)"	-0.847447	119.823	65.44898465000075									3.75		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LOLI SALURAN (C17)"	-0.774653	119.790813	57.67780780220301									2.6		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LOLI PISUAH (C18)"	-0.769768	119.786728	57.191426418391394									2.4		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LOLI PISUAH (C19)"	-0.766989	119.788091	56.868805326402985									2.6		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"DONGGALA (C20)"	-0.666215	119.743205	46.780311543395094									0.39		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"DONGGALA (C21)"	-0.665895	119.741664	46.788288772203266									2.45		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LOLI PISUAH (C22)"	-0.769671	119.786867	57.17898905933618									4.91		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LOLI PISUAH (C23)"	-0.769774	119.786761	57.19166177933637									5.75		4										1		1		
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"TONDO (D1)"	-0.844971	119.879588	65.23234161317212									7.2		10										1	1	1		1
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"TONDO (D2)"	-0.84418	119.879356	65.1435441203041									5.5		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"TONDO (D3)"	-0.84494	119.881327	65.24030105887651									0.59		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LAYANA (D4)"	-0.822077	119.884276	62.738456106596146									2.85		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LAYANA (D5)"	-0.821907	119.884517	62.72152995223436									2.7		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PANTOLOAN (D6)"	-0.708914	119.853238	50.087156482348774									4.5		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"WANI PORT (D7)"	-0.694497	119.840583	48.49027348701721									1.32		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"WANI PORT (D8)"	-0.694611	119.840734	48.50267194305065									1.08		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"WANI PORT (D9)"	-0.694247	119.839384	48.46447643050961									1.74		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"WANI PORT (D10)"	-0.694996	119.84011	48.54612842515662									3.98		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"WANI PORT (D11)"	-0.694812	119.840101	48.525798131421986									4.11		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"WANI PORT (D12)"	-0.694582	119.840038	48.50046379506622									3.97		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"WANI PORT (D13)"	-0.694398	119.839991	48.48019190676468									4.5		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PALU GOLDEN HOTEL (E1)"	-0.884613	119.868633	69.5541458636211									0.35		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PALU GOLDEN HOTEL (E2)"	-0.88475	119.868388	69.56830236300232									0.75		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. CUT MUTIA (E3)"	-0.881458	119.870743	69.21446154522259									0.74		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"SMKN 7 (E4)"	-0.877361	119.872046	68.76776119154897									0.9		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LERO TATARI (E5)"	-0.631629	119.812083	41.70617385179812									0.46		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LABUAN (E6)"	-0.661581	119.815706	44.97346133758138									0.5		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"TAIPA PORT (E7)"	-0.779159	119.858311	57.864208748704456									2		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"TAIPA PORT (E8)"	-0.779559	119.858514	57.90896530149016									2.1		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"TAIPA PORT (E9)"	-0.779258	119.858865	57.87664559746914									0.85		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"MA DDI (B12)"	-0.886067	119.847085	69.66938346479206									1.15		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"SMK 7 PALU, TALISE, PALU"	-0.8767	119.87239	68.69636325517631									1.35		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PALU IV BRIDGE, PALU (2)"	-0.88578	119.86483	69.66908115837664									5.3		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PALU IV BRIDGE, PALU (3)"	-0.88556	119.85776	69.62552442031868									5.55		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"KP. NELAYAN, MANTIKULORE"	-0.8639	119.8783	67.31426240831568									3.4		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"WINA BEACH H., TONDO BAWAH"	-0.85931	119.87901	66.81175539706376									4.08		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"MAMBORO, NORTH UTARA (6)"	-0.82478	119.88242	63.0230251913089									4.34		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"MAMBORO, NORTH UTARA (7)"	-0.798	119.8729	60.00607003789135									3.6		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PANTOLOAN, TAWAELI"	-0.71188	119.85951	50.43106753599433									4.6		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"DESA LERO, DONGGALA"	-0.62891	119.81165	41.41118822218407									1.83		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"DESA TOMPE, BALAESANG"	-0.20328	119.81572	6.733839990829487									2.6		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"TANJUNGPADANG, BALAESANG"	-0.22927	119.80361	5.568021394279282									0.7		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PANTAI TALISE, EAST PALU  (14)"	-0.8773	119.87201	68.7608532948803									2.38		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PANTAI TALISE, EAST PALU (15)"	-0.88457	119.86824	69.54782335729375									3.47		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. CUMI-CUMI, WEST PALU (16)"	-0.88028	119.83732	69.0361455263347									4.36		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. CUMI-CUMI, WEST PALU (17)"	-0.88096	119.83862	69.10945726278426									4.25		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"JL. CUMI-CUMI, WEST PALU (18)"	-0.88113	119.83909	69.12765168186901									3.35		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"IAIN, LERE, WEST PALU"	-0.88419	119.84399	69.46209070566886									1.67		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"GRAND DUTA, WEST PALU"	-0.88379	119.84837	69.41800184396014									3.17		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"SILAE, ULUJADI, PALU"	-0.87511	119.83559	68.46752006926589									3.56		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"PUENJULA, PALU"	-0.86488	119.83066	67.34818629621155									3.44		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"TIPO, ULUJADI, PALU"	-0.85782	119.82739	66.57811542418067									3.45		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"BULURI, ULUJADI, PALU (24)"	-0.84982	119.82375	65.7079781528638									5.3		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"BULURI, ULUJADI, PALU (25)"	-0.84477	119.81988	65.16777555433826									4.05		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"BULURI, ULUJADI, PALU (26)"	-0.8439	119.81772	65.08285812082143									2.6		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"BULURI, ULUJADI, PALU (27)"	-0.83573	119.813	64.2084513776427									0.65		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"BULURI, ULUJADI, PALU (28)"	-0.83548	119.81316	64.17983615186631									2.83		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"MARINE C. BASE, WATUSAMPU"	-0.82154	119.81066	62.65784753233513									4.8		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"WATUSAMPU"	-0.80722	119.80989	61.083206081434746									4.9		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LOLIOGE, WATUSAMPU"	-0.7972	119.80365	60.028247060407914									2.63		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LOLI SALURAN, WATUSAMPU"	-0.78381	119.79529	58.634604312469776									3.1		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LOLI DONDO, WATUSAMPU"	-0.72028	119.77522	51.938542451726235									1.27		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"MERCURE,  LERE, WEST PALU"	-0.88423	119.85024	69.46775666362738									2.4		10														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"LENDE (PU-01)"	-0.22988	119.8036	5.533461722129784									1.24		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"OMBO (PU-02)"	-0.26218	119.7864	6.669673291153074									2.97		4														
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"DONGGALA (PU-03)"	-0.69253	119.7579	49.25519042175426									0.82		4										1		1		1
	2018	9	28	10	2	45.3	4	3	5689	7.5			"n"	"INDONESIA"	"CENTRAL SULAWESI"	"DONGGALA (PU-04)"	-0.71578	119.7713	51.51540280806981									1.85		4										1		1		1
	2018	10	16	1	3	43.6	4	1	5725	6.5			"n"	"NEW CALEDONIA"		"OUINNE"	-21.9829	166.6833	294.60663146340323									0.05		2														
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"GREECE"		"KATAKOLO"	37.64045	21.319233	68.64278287540982									0.11		2														
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"ITALY"	"CALABRIA"	"LE CASTELLA"	38.908368	17.028664	345.26103750099344	25	23	50	0	56	25	23	50	0.06		2	3													
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"ITALY"	"CALABRIA"	"CROTONE"	39.08	17.14	345.3965838317575	25	23	56	1	1	26	0	9	0.09		2	8													
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"ITALY"		"SALENTO, LECCE"	39.95	18.4	328.51971157129447									0.5		1														
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"GREECE"		"KYPARISSIA (PELOPONNESE)"	37.2594	21.665	102.29255692399713					26	25	23	22	0.09		2	7													
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"MALTA"		"PORTOMASO"	35.921111	14.494167	569.8228390934286											2														
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"ITALY"	"SICILY"	"MESSINA, SICILY"	38.198	15.56666	445.4942267885755						26	1	4	0.04		2	8													
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"ITALY"	"CALABRIA"	"REGGIO CALABRIA"	38.12171944	15.64891667	437.211441423253						26	0	40	0.05		2	6													
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"ITALY"		"OTRANTO"	40.1464	18.4969	342.0352205454565	25	23	36	0	41	26	0	28	0.04		2	8													
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"ITALY"	"SICILY"	"CATANIA, SICILY"	37.5	15.1	482.410744371181	26	0	39	1	44				0.02		2														
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"ITALY"		"LAMPEDUSA"	35.4998	12.6044	746.5452247653451	26	1	54	3	0				0.02		2														
	2018	10	25	22	54	52.6	4	1	5690	6.8			"n"	"GREECE"		"PORTO VROMI, ZAKYNTHOS (ZAKINTHOS)"	37.822	20.635	34.2181385866981									1.5		1		"F"												
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"AUSTRALIA"		"PORT KEMBLA"	-34.4738	150.9119	2280.137970414756						5	8	32	0.04		2	10													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"FIJI"		"LAUTOKA"	-17.6049	177.4383	967.2561636806365						5	7	24	0.04		2	16													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"FIJI"		"SUVA, KING'S WHARF"	-18.1342	178.4236	1031.341195013242						5	6	52	0.03		2	38													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"WALLIS AND FUTUNA (FRENCH TERRITORY)"		"LEAVA, FUTUNA ISLAND"	-14.29602	-178.16023	1561.84223000522						5	7	44	0.13		2	4													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"HIENGHENE"	-20.6929	164.9422	485.6255742559854						5	6	16	0.11		2	16													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"LIFOU ISLAND"	-20.919	167.279	250.22618184782584	5	4	41			5	5	22	0.29		2	6													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"MARE ISLAND"	-21.548	167.877	166.3993589706904	5	4	42	0	25	5	5	19	0.43		2	10													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"NOUMEA"	-22.2466	166.4116	312.88454572876776						5	6	13	0.04		2	6													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"OUINNE"	-21.9829	166.6833	283.40657292725496	5	5	9			5	5	14	0.48		2	6													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"THIO"	-21.61381	166.24153	331.5290659131165	5	5	6			5	6	31	0.23		2	12													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW ZEALAND"		"RAOUL ISLAND, BOAT COVE"	-29.28	-177.8944	1508.6854367429369						5	7	52	0.1		2	4													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW ZEALAND"		"RAOUL ISLAND, FISHING ROCK"	-29.251144	-177.903842	1506.3075672033042						5	7	55	0.16		2	4													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW ZEALAND"		"KOROTITI BAY, GREAT BARRIER ISLAND"	-36.189	175.489	1683.9716022769755						5	7	45	0.07		2	6													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW ZEALAND"		"NORTH CAPE"	-34.4148	173.0487	1426.1239559102237						5	7	53	0.14		2	4													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"TONGA"		"NUKUALOFA (NUKU'ALOFA)"	-21.138	-175.1815	1596.2542927832815	5	7	25			5	9	30	0.04		2	28													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"TUVALU"		"FONGAFALE"	-8.502	179.195	1819.1738732349095						5	7	55	0.03		2	8													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"USA"	"HI"	"HONOLULU, OAHU, HI"	21.3067	-157.867	5959.776885174025						5	14	58	0.03		2	12													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"USA"	"HI"	"KAWAIHAE, HAWAII, HI"	20.0366	-155.829	5987.648867883125	5	12	32			5	13	6	0.05		2	10													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"USA TERRITORY"	"AS"	"PAGO PAGO, AMERICAN SAMOA"	-14.2766	-170.689	2266.5005497451666	5	8	21			5	9	16	0.06		2	14													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"VANUATU"		"LENAKEL, TANNA"	-19.53256	169.26595	268.1689399955693	5	4	40			5	5	5	0.72		2	6													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"VANUATU"		"LUGANVILLE"	-15.5156	167.1886	750.2704419655661	5	5	42			5	6	48	0.11		2	36													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"VANUATU"		"PORT VILA, EFATE ISLAND"	-17.7553	168.3077	478.927660696276	5	4	59			5	6	1	0.3		2	18													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"SAMOA"		"APIA, UPOLU ISLAND"	-13.8268	-171.7613	2184.092799878346						5	9	2	0.04		2	10													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"AUSTRALIA"		"SPRING BAY, TASMANIA"	-42.5465	147.9307	3034.63808822844	5	9	58			5	12	12	0.06		2	18													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"YATE"	-22.1	166.9	261.42278668253033									2.3		1														
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"NOUMEA"	-22.302	166.44	310.62037245512596									0.1		1	5													
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"ILE DES PINS"	-22.6	167.5	211.23822120086967									2		1														
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"VANUATU"		"UMEIJ (OUMETCH), ANEITYUM, VANUATU"	-20.24678	169.85181	193.67389414226278									4	200	1										1			2	1
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"VANUATU"		"ANELCAUHAT, ANEITYUM, VANUATU ISL"	-20.23	169.78	193.93525965388793										15	1										1				1
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"NEW CALEDONIA"		"MARE ISLAND"	-21.5	167.9	165.65361997728328									2		1														
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"VANUATU"		"ANELGHOWHAT, ANEITYUM, VANUATU ISL"	-20.223	169.765	194.4088494014077									2		1										1		1		
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"VANUATU"		"MYSTERY ISL., ANEITYUM, VANUATU"	-20.248	169.773	191.84083680365353											1										1				
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"VANUATU"		"IPIKEL, TANNA"	-19.513	169.46	269.8311324305417									1.5	80	1														
	2018	12	5	4	18	42	4	1	5698	7.5			"n"	"VANUATU"		"ERAKOR ISLAND"	-17.776	168.308	476.6971182918611											1														
